,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGF10,39.2174619726616,-3.95016138071845,0.628527173617345,-6.28479013561849,3.28296875012954e-10,4.40600606501666e-09
FGF10-AS1,1.37469099737958,-3.77713352196132,0.844201290536454,-4.47420960415864,7.66944804215817e-06,4.19429434934287e-05
FGF13,108.438648449302,-2.02518087696256,0.367750296300202,-5.50694560232077,3.65113019495143e-08,3.26937426654021e-07
FGF13-AS1,1.7963465339976,-2.92481972049083,0.540469975685675,-5.41162294312503,6.24560914645855e-08,5.33846868822052e-07
FGF16,3.34490727639768,-2.20930618004917,0.712282393439748,-3.10172791072374,0.00192394707110827,0.00554646455642356
FGF19,22.8732975207584,4.21004756158848,1.06301199631246,3.9604892289014,7.4796366916187e-05,0.000317949014325071
FGF2,283.076408650236,-2.82698836929068,0.399559073508691,-7.07527010828649,1.49157942184076e-12,3.06858943521976e-11
FGF21,1.18021860367111,2.3908842153439,0.954218412975635,2.50559429878131,0.0122245796145569,0.0275018970592818
FGF6,0.315560000493215,-3.92222588323638,1.11584111127584,-3.51503977009035,0.000439688137134933,0.00152741741285152
FGF7,592.636913392373,-2.59757600417907,0.495348488108725,-5.24393647409079,1.57186338554533e-07,1.24049050014227e-06
FGF9,38.0984075082796,-2.91287590382222,0.593200448849772,-4.91044116616962,9.08717180779491e-07,6.06667788840396e-06
FGFR1,2467.88399973161,-2.14888445453491,0.375247002557105,-5.72658659467345,1.02471467615303e-08,1.02508410911424e-07
FGG,29.74738532996,5.45315918075483,1.06105221575915,5.13938814674947,2.75634508204983e-07,2.05803390956415e-06
FGL1,11.3545394481045,5.51406439995158,0.977811315257142,5.63919062288771,1.70851317722347e-08,1.62980556544936e-07
FGL2,1359.87587021753,-3.58215778614274,0.381427559470452,-9.39144982369908,5.9179954655557e-21,5.49655495164877e-19
FHL1,3727.63863252964,-4.39868535611585,0.452769002409297,-9.715076192737,2.60054458782126e-22,3.33681437921712e-20
FHL5,46.6512422130922,-2.39782231628938,0.372674843038503,-6.43408687514132,1.24217801223648e-10,1.81407023129114e-09
FIGNL2-DT,3.15012221493435,2.38395319840398,0.846382534207013,2.81663798820888,0.00485291913493189,0.0123580473737775
FILIP1,413.282529976052,-4.39235182145249,0.380374342299723,-11.5474450639772,7.60476333461194e-31,4.2202634125429e-28
FILIP1L,2020.28075221102,-2.64221024645834,0.321538558430847,-8.21739781179805,2.07966312535943e-16,8.25838319440585e-15
FIRRE,119.80204053736,3.68385266529489,0.421955111580262,8.73043734794091,2.53689704426153e-18,1.45139279867313e-16
FLJ42969,12.8862942077107,2.25621454974267,0.595513104741152,3.7886900082969,0.000151443741791049,0.000594578737226336
FLNA,69644.5112647848,-3.32524069543884,0.321282731473779,-10.3498892710025,4.18970085798731e-25,9.39424036824266e-23
FLNC,6227.7396790628,-5.07426486596985,0.515105813316271,-9.85091749072203,6.79210841687497e-23,9.91915938406517e-21
FLNC-AS1,1.09533353605571,-4.61979541635124,0.710092235105274,-6.50590893402226,7.72250002538250e-11,1.17898250043632e-09
FNBP1,2455.39922850263,-2.45457642222069,0.21298323969212,-11.5247398141231,9.90108487552797e-31,5.23295909683262e-28
FNDC1,973.464111192744,2.63862277777423,0.540356295662972,4.88311656392725,1.04422099379016e-06,6.88844505799526e-06
FOLR1,105.436996916913,3.35612372939923,0.636452714679697,5.27317057809746,1.34086827583612e-07,1.07157877199445e-06
FOS,24259.1594588476,-3.1043423377771,0.334104961881709,-9.29151821120277,1.52103002591551e-20,1.33983430616161e-18
FOSB,9255.88812587412,-3.77867570485436,0.442442533418664,-8.54048926005666,1.33654713099962e-17,6.63728707246746e-16
FOSL1,2256.59145534003,-2.00471075331772,0.359951679137196,-5.56938853049114,2.55634871722591e-08,2.34875119308695e-07
FOXA2,20.4921481779096,4.21216726301912,0.931933446660262,4.51981552772263,6.18935386381143e-06,3.45551501682309e-05
FOXB1,8.78165158841946,2.17771456549002,0.710931112947897,3.06318646888313,0.0021899355325252,0.00621162649514366
FOXD1,170.686227066271,2.75786226361698,0.548429008855478,5.02865862141827,4.9392283290116e-07,3.49175128813374e-06
FOXD3,11.4970301627631,-2.31753003221149,0.580872821243001,-3.9897374217858,6.61464799893887e-05,0.00028494460756927
FOXE3,7.04529561372504,2.453603574475,0.588622054852233,4.16838539135431,3.06764940290454e-05,0.000144302909223952
FOXF1,766.927640445415,-3.17955993370073,0.333640497189323,-9.52989808037751,1.57437719865146e-21,1.6254895374728e-19
FOXG1,11.8919521522369,4.31363430151177,1.09045411047567,3.95581460977766,7.62742957349827e-05,0.00032354993631285
FOXH1,58.4956512390319,2.82949585059387,0.479138946503058,5.90537644924218,3.5184238884484e-09,3.88567032217799e-08
FOXI3,5.99464758381903,3.6226718540994,1.10064329521416,3.29141318522683,0.000996853797180694,0.00313385647781009
FOXL2,104.803086209525,3.21475540982831,0.56682153816295,5.67154773307879,1.4151315948641e-08,1.37175070492547e-07
FOXL2NB,35.9020563869572,2.1022056091095,0.675357167452683,3.11273161879456,0.00185364498322869,0.00536749430442349
FOXM1,2837.16101246792,2.06290055748656,0.256865956309293,8.03103917360937,9.66504842282088e-16,3.30068838291966e-14
FOXN4,20.1868822529783,2.1543315771219,0.822437033652846,2.61944864952573,0.00880720312804843,0.0207715995576306
FOXP2,256.448923362017,-3.07248785302862,0.427526718033292,-7.1866569349459,6.63969635451477e-13,1.44215244302856e-11
FOXP4-AS1,17.7719841779004,2.98174780748376,0.455844152829435,6.54115620212737,6.10450302941525e-11,9.49598866481849e-10
FRGCA,6.54918207165547,2.41826306092243,0.602227682118782,4.0155295625309,5.93124631341904e-05,0.000259224310845187
FRMD6-AS2,6.41507689432726,-3.02549596712335,0.662656008348618,-4.56571121216132,4.97803688527105e-06,2.83922052361888e-05
FSD1,237.243142151487,2.76611570300259,0.499407496422261,5.53879491761529,3.04560033563164e-08,2.76621261253483e-07
FSHR,0.559963407038059,-3.57253674469779,1.01660691013891,-3.51417712103652,0.000441118575128463,0.00153188135901521
FSTL5,45.5294285947875,2.99435138311021,0.794052452646665,3.7709742890784,0.000162611428279784,0.000633827653196603
FTHL17,16.9493364401073,5.21733015565049,1.73613078019067,3.00514812316011,0.00265451542663915,0.00734908124726066
FTLP10,0.474608198509505,-2.90175310541761,1.20200055970334,-2.41410295693521,0.015774004374578,0.0343218338665832
FXYD1,30.8420987876478,-3.07276332126533,0.381087432471465,-8.06314525078287,7.43560867407967e-16,2.61773882319079e-14
FXYD4,473.594778151203,2.99865862366419,0.700395083045149,4.28138160340411,1.85736535768547e-05,9.24020533615015e-05
FXYD6,1012.00116619324,-3.43897982035802,0.4261114293565,-8.0706115429747,6.99469286889265e-16,2.48584862401437e-14
FYCO1,2579.50401376054,-2.0616529543261,0.183771788188876,-11.218549782011,3.30648097641731e-29,1.35920860582429e-26
FZD2,554.279918467767,2.04168357426486,0.285699153907368,7.14627098590161,8.9166953571149e-13,1.90137179190429e-11
FZD7,1258.91353014216,-2.06094144297775,0.256793700898687,-8.02566977213687,1.0097350688889e-15,3.41767083799229e-14
G2E3-AS1,42.5069627189765,3.42070691742347,0.656451755733461,5.21090375270833,1.8792293057913e-07,1.45550256241981e-06
G6PC,4.15296954264764,2.36920085868493,0.825063281698166,2.87153835498361,0.00408479208858124,0.0106437627400313
GABBR2,1028.14310812717,2.62059445979211,0.657187591500647,3.98758968319556,6.67479755010725e-05,0.000287034397553818
GABRA2,8.81365023819571,-2.06467286401759,0.714608689258532,-2.88923559852017,0.00386179617004317,0.0101340762953799
GABRA4,1.32025349760015,-3.09759158132398,0.975618838236783,-3.17500181415336,0.00149835564495565,0.00447470719853699
GABRG1,1.2943805588378,-3.06492934147399,0.944640241918717,-3.24454665963481,0.00117637742722938,0.0036248231717987
GABRG2,34.1275565869717,3.54601291083673,1.10084995974165,3.22115914113211,0.00127673232271197,0.00389619248000553
GABRQ,136.291068782619,2.07705671943222,0.594969643096644,3.49102974165495,0.000481162687040263,0.00165261478058483
GABRR3,10.1131556045445,2.75392844069724,0.771617453216757,3.56903337167469,0.000358300787987287,0.0012719592022616
GADD45B,3012.42680039532,-2.70881891013566,0.304036793561261,-8.9095101892326,5.12585122807377e-19,3.4066959748737e-17
GAGE2B,6.61453764530062,4.89041014880738,1.929045617354,2.53514489487054,0.0112400823548808,0.0256194011822203
GAL,153.514969916468,4.5765838970597,0.667425767104141,6.85706804056548,7.0288159191389e-12,1.30080100756701e-10
GAL3ST3,4.64179270358653,2.32729993944264,0.795768872782997,2.92459282970381,0.00344907189813364,0.0091978012968249
GALNT15,230.198904473845,-2.80091245826443,0.423123974055869,-6.61960236243812,3.60166370440444e-11,5.87002429591554e-10
GALNT17,194.096365393329,-3.54808525626175,0.504383801632591,-7.03449485248595,1.99984184537325e-12,4.00654235411512e-11
GALR1,1.81651437216568,-2.24104586582225,0.637230391687867,-3.51685339408603,0.000436694909294108,0.00151820729780902
GAS1RR,17.6067864906526,-2.33859360064909,0.441501841085049,-5.29690565933243,1.17781506650421e-07,9.52117219455954e-07
GAS6-DT,53.8860716542327,-2.34393071069609,0.44148587595968,-5.30918617860871,1.10115806683459e-07,8.95366548263527e-07
GAS7,1022.94873001629,-2.20870923196602,0.364760563998866,-6.05523033452949,1.4021688407457e-09,1.67701206502549e-08
GAST,4.58970619615783,3.26473726791677,0.843900411784484,3.86862859921263,0.000109449206838176,0.000446609098050335
GATA5,94.3844095269529,-3.83556809051965,0.635799619672907,-6.03266811089459,1.61274425104119e-09,1.90626713975571e-08
GATA6,358.826864932165,-2.88097043157701,0.356586808330474,-8.07929616091411,6.51416489286184e-16,2.33982900148458e-14
GATA6-AS1,16.9467506342873,-2.38479653998963,0.412332428267888,-5.78367447354941,7.30863091483234e-09,7.55293245099852e-08
GBA3,20.5904537435388,4.90384738117723,0.939357336249817,5.22042804366099,1.78510056462584e-07,1.39183921087336e-06
GBP5,1969.43738432798,2.5484090693567,0.538708335961945,4.73059148937455,2.23866607126606e-06,1.37313924979177e-05
GBP7,13.2450500619475,2.18210568533832,0.415061931008644,5.25730143459693,1.46184596480911e-07,1.16058858107413e-06
GBX1,13.0045154824988,5.40726676557976,0.903978411403831,5.9816326334415,2.20912066746799e-09,2.54743171825737e-08
GBX2,6.82216990103137,3.04412201656385,0.648292886783201,4.69559681838967,2.65829418443678e-06,1.60219425213488e-05
GC,22.1686270127876,7.83576609336216,1.48465230768729,5.27784589886117,1.30711312844434e-07,1.04672789412726e-06
GCSAML,12.3665590088101,-2.53331574822003,0.41779507488646,-6.06353664869909,1.33160421425472e-09,1.6038497204572e-08
GDF10,14.1506030729437,-3.50488680062845,0.574575206268918,-6.09996178461633,1.06093827058816e-09,1.29970793214768e-08
GEM,1044.1056198669,-3.22413960357563,0.380739670822246,-8.46809473941282,2.49439397245997e-17,1.18060889980099e-15
GFRA1,195.507863547492,-3.20321537138824,0.517917751068614,-6.1847954907494,6.21830315347075e-10,7.95126114059584e-09
GFRA2,56.2902617058582,-2.4523104392671,0.378465178484286,-6.4796197343395,9.19540713672892e-11,1.38386201777023e-09
GFY,11.4442146500609,3.85955491462341,0.758894597246964,5.08575885060282,3.66159057396235e-07,2.65929992863118e-06
GGT2,29.5121098278304,4.2377739865906,0.744404982516916,5.69283398972185,1.24947861195625e-08,1.22400380530471e-07
GGT3P,13.0727876287688,4.12477193278619,0.813544709824988,5.07012323105576,3.97558202670016e-07,2.86247063991859e-06
GGTLC3,1.68246798076826,2.7450076473814,1.14567251179895,2.39597932141286,0.0165760254430366,0.0358315914679645
GHR,142.089021217804,-2.49374263240904,0.405867995011171,-6.14422093651509,8.03569293526238e-10,1.00663832831238e-08
GHRHR,5.2634424219822,3.12226891810735,1.01227261658014,3.08441507452372,0.00203952829155512,0.00582969984753291
GINS1,1254.31932157467,2.00842318277331,0.205745502445504,9.76168693313373,1.64397550862199e-22,2.17220049645184e-20
GIP,1.71896728530577,2.0970414287033,0.732294014069642,2.8636604811901,0.00418776618209125,0.0108725185625803
GJA3,72.1354106257162,2.04932085413185,0.527246308345037,3.88683774868794,0.000101558586589518,0.000418333179646341
GJB7,141.157610015454,2.32342815149139,0.431726100776677,5.38171805529371,7.37782599240226e-08,6.22710955815001e-07
GLDC,819.918138664778,3.19678233991465,0.560943335733785,5.69893986837877,1.20554734482992e-08,1.18515234546211e-07
GLP1R,15.3842465562662,2.18768993779509,0.648713560427666,3.37235117507464,0.000745293530824908,0.0024254545956973
GLP2R,105.402054950268,-5.364852339619,0.53003845410721,-10.1216285310006,4.42982730423566e-24,8.33333105927315e-22
GNAL,388.583725585262,-2.94938177455652,0.313723752072277,-9.4012064916176,5.39409520751746e-21,5.03101367296104e-19
GNAO1,281.000029023954,-3.4904596220284,0.429866874552622,-8.11986181922264,4.66714758969588e-16,1.72381600991796e-14
GNAT3,6.35381909940009,4.05583938150504,1.28106565322657,3.1659886995563,0.00154556797900305,0.00459838064574584
GNAZ,190.807538154607,-2.51503153980043,0.408955536340528,-6.14988994232914,7.75367312734047e-10,9.74057929149427e-09
GNG13,6.50116282468426,2.15551831738525,0.598888718447659,3.59919673052522,0.000319201647233283,0.00115157454335843
GNG4,453.308327810627,2.34967531718406,0.554725469807761,4.23574442687539,2.27795755949748e-05,0.000110276354791112
GNG7,225.092935800987,-2.80259207499814,0.331949651198145,-8.44282277412377,3.09764579263541e-17,1.43552278298374e-15
GOLGA6L2,2.99822783469477,2.76443838072956,1.01304225748869,2.72884804191934,0.00635559833593396,0.0156409724901399
GPAT2,438.083613239758,2.02555148685183,0.517341450690132,3.9153087079138,9.02886070800081e-05,0.000376451258445158
GPBAR1,75.5235927333693,-2.3339696156929,0.322606318544508,-7.23473001465993,4.66456145900033e-13,1.04273852232517e-11
GPC2,296.425369381967,3.09645542107555,0.406595939394102,7.61555913639915,2.62552398638835e-14,7.18636022809476e-13
GPER1,94.0916465144837,-2.06971117486546,0.317069270456789,-6.52763092394199,6.68180949111649e-11,1.03145206595135e-09
GPIHBP1,92.8631767116333,-2.87637865647146,0.411629645317169,-6.98778304525456,2.79263782649285e-12,5.48107643434911e-11
GPM6A,32.1713616426011,-2.99869854188855,0.534373231231307,-5.611618184876,2.00443319244642e-08,1.87660936338784e-07
GPR149,5.50724065512432,3.14638299144745,1.08674544837331,2.89523457048483,0.00378875295934845,0.00997096730397756
GPR15,23.4281888821035,-2.52466370022078,0.594623419902478,-4.24581948123543,2.17795931235552e-05,0.000106069198805765
GPR158,131.259918010594,2.39440412090111,0.515672231536161,4.64326751465423,3.42941845038029e-06,2.0224822200197e-05
GPR17,14.9812862117605,-2.35272231986185,0.407501982287395,-5.77352361982517,7.7630718236426e-09,7.99279537760753e-08
GPR19,63.610777794084,2.16398693982037,0.32270276409404,6.70582089959959,2.00277244070109e-11,3.41455780635045e-10
GPR26,1.84199436497612,-2.410214900558,0.703691728354127,-3.4251005141062,0.000614572005419862,0.00204961979812351
GPR42,0.7009116710558,-2.33946102706326,0.690363283749321,-3.38873906265378,0.000702147929944541,0.00230123722854111
GPR78,484.331921548307,2.41134521955309,0.525199234614304,4.591296141785,4.40501773777026e-06,2.53914785102634e-05
GPRASP1,336.390804708058,-3.11974217698871,0.290495279114609,-10.7393902802733,6.6481989115642e-27,2.02159889642332e-24
GPRIN1,478.455410044205,2.70982526877739,0.318070807793347,8.51956609151626,1.60152196457698e-17,7.8133152900395e-16
GRAMD2A,246.347613065805,2.31281646187784,0.474414676977462,4.87509466741839,1.08756287559559e-06,7.13197066838136e-06
GREB1L,102.234667676538,2.75800850949801,0.523882106090564,5.26455948281851,1.40525897139118e-07,1.11851762237462e-06
GREM2,101.323636311493,-3.1665964393813,0.537006882288315,-5.89675206002515,3.70726269578433e-09,4.067909902176e-08
GRIK3,48.1718413077262,-2.48176728270836,0.544308266167416,-4.55948850489261,5.1278363515908e-06,2.91417591737359e-05
GRIK5,111.76867595976,-2.07261252167586,0.40663344169565,-5.09700459714559,3.45069952107077e-07,2.52218070361307e-06
GRIN2D,1192.52181813616,3.63294363722167,0.418458786189543,8.68172388087009,3.8981483986567e-18,2.15788274696712e-16
GRIN3B,36.0195090676634,2.79249864053083,0.376652479315766,7.41399245692934,1.22552893246712e-13,3.04980843530327e-12
GRM4,31.6656375557602,2.58029291106621,0.542969381962019,4.75218860728819,2.01226530835113e-06,1.24562926142717e-05
GRP,28.2217377537139,3.6271882756271,0.737378918395055,4.91902898922289,8.69745891962833e-07,5.83634199207707e-06
GS1-594A7.3,2.06623578811284,2.74798376157265,1.01948675712103,2.69545802569597,0.00702919333719691,0.0170846418152958
GSN,22746.4232658175,-2.44614735413961,0.233588962741961,-10.4720159952155,1.16142787240722e-25,2.77219095824683e-23
GSTA2,27.5772872229113,4.22390125861864,0.905340720558162,4.66553769503984,3.07811058567094e-06,1.82841580895701e-05
GSTM5,284.21318065312,-2.26455182455941,0.468273856764387,-4.83595612235689,1.32507151077341e-06,8.54559482746896e-06
GTF2A1L,1.83597640574442,-2.45668272232578,0.538326346989616,-4.56355654161055,5.02942565509086e-06,2.86423208472336e-05
GTSE1,908.025740334207,2.37064326902075,0.218804118247471,10.8345459308929,2.36133962623185e-27,7.82343537658129e-25
GTSF1,327.043591115539,3.54115080035322,0.667555238667541,5.30465584753923,1.12885764621909e-07,9.15207524863818e-07
GUCA1C,2.03180397335143,-5.92550933620059,1.44208958557609,-4.10897450163158,3.97419948072216e-05,0.000181297328551316
GUCA2A,106.131313574568,4.99068156817745,0.865512347074417,5.76615872095508,8.10986869246276e-09,8.31514389077545e-08
GUCA2B,3.93529818749318,2.35279246384072,1.04292151652775,2.25596310609642,0.0240729417812712,0.0494982495099694
GUCY1B2,70.3941985424193,2.23041465301062,0.431378773530022,5.17043208862336,2.33553338783189e-07,1.77609353008195e-06
GYG2P1,176.656332093825,2.08689346717264,0.827754964671796,2.52114883780865,0.011697236345585,0.026490027790175
GYPC,751.721052489542,-2.1455105485774,0.354288523622046,-6.05582852823713,1.39696750213657e-09,1.67259356054087e-08
GYS2,4.92459862276782,-2.22986713017716,0.406463043741206,-5.48602674834297,4.1107467932715e-08,3.64586567931593e-07
H1-2,3743.66114545821,2.47710702970337,0.335629746453183,7.38047522867257,1.57725522016449e-13,3.82226106738114e-12
H1-3,19.2578011429286,3.11320703185041,0.429792297601838,7.24351517982414,4.37202283930699e-13,9.86282144176185e-12
H1-4,43.7229157492558,2.45644982508932,0.371006984872407,6.62103390299814,3.56695142779316e-11,5.82628313422756e-10
H1-5,15.8113843320224,3.35235000055234,0.52718602159478,6.35895085080445,2.03136385568149e-10,2.83064751214172e-09
H1-6,1.72739752255068,2.51438978801848,0.697751335689698,3.60356141136313,0.000313886541582221,0.00113561023486337
H19,33207.2846752878,2.73238753872896,0.581913078512862,4.69552522468108,2.65922548285178e-06,1.60232050131227e-05
H2AC11,157.369879779749,2.65162779446784,0.352641324068869,7.5193337067609,5.50560955958293e-14,1.44289871314784e-12
H2AC12,4.40090505536471,3.66007178827354,0.614132638488607,5.95974152632736,2.52637209685988e-09,2.88034965619392e-08
H2AC13,33.0109436083194,3.42017587606622,0.464340374945934,7.36566549153614,1.76265307352026e-13,4.23915199631665e-12
H2AC16,6.20987049537778,2.81459244338824,0.524752070141835,5.3636614384913,8.15516966224246e-08,6.82096669790724e-07
H2AC17,18.6083016928347,2.7677585014145,0.432233292206558,6.4033903711698,1.51963983225917e-10,2.17772530642279e-09
H2AC21,4.48921024520812,2.44186718973916,0.514916937020857,4.74225455442776,2.11352819023974e-06,1.30431189232532e-05
H2AC4,4.14120708182849,2.73916535475692,0.627135346752232,4.36774193791234,1.25537699137442e-05,6.49728572033791e-05
H2AC7,47.4204394337677,4.00879830076283,0.430441568137368,9.3132229726556,1.24010966985719e-20,1.11449208305627e-18
H2AC8,159.885911196819,3.4782221974331,0.403720705574325,8.61541691919182,6.96875396880925e-18,3.674403814718e-16
H2AW,900.203195735716,2.43901782184299,0.277607635244725,8.78584560432885,1.55192636323427e-18,9.31071930029037e-17
H2BC10,5.02838012692847,3.2198295054392,0.605211488754918,5.32017247733227,1.03668922322238e-07,8.48853831689057e-07
H2BC11,237.37446162295,3.04197287767,0.367477744925825,8.2779785161793,1.25283823297225e-16,5.16923849359069e-15
H2BC14,5.00497361600447,4.1784077399637,0.702185155872774,5.95057828411395,2.67196732704372e-09,3.03077826907085e-08
H2BC17,22.6274661358688,4.17161784819571,0.529932526145968,7.87197924712145,3.49074077545777e-15,1.08983774590171e-13
H2BC18,171.908110853983,3.53461408692289,0.396556004221727,8.91327845069413,4.95453499089454e-19,3.31267372674329e-17
H2BC3,1.38479921908504,2.31692276411676,0.746684495181964,3.10294746853173,0.00191603647428126,0.00552653036071927
H2BC4,207.430361735511,2.67524323181701,0.36996981251868,7.23097707243867,4.79531313270208e-13,1.06659680280281e-11
H2BC5,991.941976247788,2.34908287495683,0.291467102487724,8.059512908685,7.65990536553363e-16,2.69042055860942e-14
H2BC6,17.5940917960293,3.42280695713374,0.479070945865223,7.14467655923487,9.0208041727606e-13,1.92172563365585e-11
H2BC7,28.2480385893663,3.77534733529509,0.507061290947358,7.44554436060678,9.65454820231141e-14,2.44090730062538e-12
H2BC8,165.532046466969,3.5130936793739,0.437321356895578,8.03320858672984,9.49560276767941e-16,3.25402676984582e-14
H2BC9,130.98726493816,3.60459658795482,0.448935911794449,8.02920081297758,9.81096568078027e-16,3.34537352046022e-14
H2BU1,110.26476876757,2.81092471296727,0.357440865716087,7.86402726318364,3.71976535804664e-15,1.15646150445265e-13
H2BW1,10.6583694039051,2.2997948925896,0.752881410324113,3.05465756100891,0.00225317626714361,0.00636984294167777
H2BW2,7.04632366539062,3.11863018040753,0.83409910046189,3.73892044564077,0.00018481219585977,0.000707485110224997
H3C10,344.228611167664,2.9067741839986,0.403505532305931,7.20380255355391,5.85561421100579e-13,1.28356641303367e-11
H3C11,3.8933638867816,3.03812047315333,0.640896429395682,4.74042346595385,2.13272002634836e-06,1.31505886513558e-05
H3C12,6.10806000784232,2.61781430791257,0.53708897190842,4.87407942600418,1.09317005142516e-06,7.15688783333268e-06
H3C13,8.47110638482956,2.67317061819743,0.508703436684587,5.25487037323651,1.48128764599961e-07,1.1747632427974e-06
H3C4,90.4103429997957,3.40135730772184,0.384538222310111,8.84530356251249,9.12798243460853e-19,5.7400270278595e-17
H3C7,7.11943096141816,2.83743558084333,0.542748485645288,5.22790142375033,1.71444871525817e-07,1.34288400075162e-06
H3C8,113.106314034694,4.19753445773677,0.468352871006607,8.96233314149484,3.17879781237064e-19,2.18461157396296e-17
H4C1,2.24722799200215,2.67098824400007,0.673952868199796,3.9631677080544,7.39617854636186e-05,0.000314702647828523
H4C13,1.885783496686,2.2308634777805,0.939632774962438,2.3741865303386,0.017587663011805,0.037753693408379
H4C14,16.5223093832884,2.54918527212414,0.40748381441748,6.25591785962919,3.95184714215916e-10,5.21850701140089e-09
H4C2,4.24221907670706,2.84681795789013,0.580673631588986,4.90261276390309,9.45702946592317e-07,6.29089421889609e-06
H4C4,10.1494876168128,2.33241138166018,0.398036788314619,5.85978846713178,4.63457151101494e-09,4.99408827191794e-08
H4C5,35.9529995228879,3.33795359794973,0.453418695896257,7.36174672143088,1.81519140133658e-13,4.35136271348481e-12
H4C9,580.254670751145,2.01579161957392,0.282741202174531,7.12945833175598,1.00764676289158e-12,2.13026122311117e-11
HAAO,265.936882764436,-2.30712638094023,0.287901646128904,-8.01359218316953,1.1140569259936e-15,3.75263059836207e-14
HABP2,19.384451369806,3.72338722017331,0.751169845021615,4.95678473363927,7.16693068786011e-07,4.92390985481643e-06
HAND1,45.3746072885304,-4.53403663619652,0.839255565652587,-5.40245048321003,6.57366073268576e-08,5.60592089681746e-07
HAND2,213.80368613194,-3.42895574661421,0.48765221201733,-7.03155991527083,2.04237126773837e-12,4.08069823593666e-11
HAND2-AS1,117.535873415322,-4.34620820702249,0.534675077248289,-8.12869047383001,4.33952823716508e-16,1.6162558357146e-14
HAO1,1.29299362018348,2.53032915559587,1.03045070851466,2.45555574341173,0.0140666934559724,0.031029758654047
HAP1,160.101131863604,2.11989928033298,0.428029809706162,4.95269075251619,7.31942473639373e-07,5.01316230479692e-06
HAS1,156.334680491919,-3.1299159727045,0.614427225268042,-5.09403855165936,3.50515442841888e-07,2.55777179493893e-06
HAVCR1,87.4654774626303,5.65421028779877,0.814234643546959,6.94420254973182,3.80604095975895e-12,7.27078289369441e-11
HBE1,8.48554806764554,2.38548541070231,0.848023695366579,2.81299381578144,0.00490825951114537,0.0124732163283806
HBEGF,2083.59896593813,-2.84665590652844,0.321220415961971,-8.86200180646506,7.85903257576706e-19,5.0566610178805e-17
HBQ1,4.64590890385771,2.08855732262449,0.677323394201894,3.08354523186888,0.00204550012781786,0.00584150416020853
HCG22,4.90672800033926,-4.51130487712654,0.528004972815001,-8.54405755513059,1.29589448863125e-17,6.49351373784121e-16
HDAC4,669.085271149716,-2.12256790846057,0.194431970429433,-10.9167638623039,9.58503696147283e-28,3.32451016360584e-25
HDC,77.3107027429496,-2.37415538788016,0.410980890514613,-5.77680238345715,7.61336160678531e-09,7.85687591573316e-08
HDGFL1,6.89977255735027,2.95598074861969,0.73520736056003,4.02060820823125,5.80480778658855e-05,0.000254368750154303
HEPH,775.549837190185,-2.0668086658622,0.368491236630215,-5.60884075497367,2.03686331951082e-08,1.90559486068771e-07
HEPHL1,204.267508447614,3.64466155798639,0.606114104423113,6.01316077515685,1.81940429019001e-09,2.13124730520517e-08
HHIP,159.495817785638,-2.78636831411197,0.52702188944697,-5.28700680162611,1.24334018419771e-07,9.98902113963836e-07
HHIP-AS1,32.6255488649516,-2.14751060494965,0.392180860573912,-5.47581695294107,4.35497692570806e-08,3.83313948441188e-07
HIF3A,251.953230156111,-3.1780868849034,0.534849919507458,-5.94201619742243,2.81537593106796e-09,3.18206287769077e-08
HIPK4,11.5031824279954,-2.19361386469056,0.288969029403252,-7.59117289911858,3.17022592572421e-14,8.61354652377307e-13
HJURP,1132.88209637126,2.48306997659616,0.221802375275044,11.194965669403,4.31569386462541e-29,1.74181404376281e-26
HKDC1,134.920540109475,3.01954104009525,0.574242098124815,5.25830664445458,1.45387942621276e-07,1.15509003232179e-06
HLA-V,84.6754231351702,2.01988120079751,0.486409542514933,4.15263481541482,3.28669008298406e-05,0.000153176456985262
HLF,172.076549857217,-4.7207726497761,0.434037459488189,-10.8764175685269,1.493164888192e-27,5.09927295201322e-25
HLX-AS1,1.42517669315667,-3.35278199212235,0.499230236268273,-6.71590330181975,1.86904714508696e-11,3.20132010236422e-10
HMCN2,278.145317507971,-3.70080135411663,0.404953089362283,-9.13883966151394,6.31259827892426e-20,4.96904456012626e-18
HMGA2,753.065742615047,5.63147743832633,0.692819708948842,8.12834474191057,4.35192059036672e-16,1.61815633609649e-14
HMGA2-AS1,25.7781510748641,2.69467514126493,0.514619845419246,5.23624412321226,1.63877167079879e-07,1.28815345426316e-06
HMGCLL1,13.316776915032,-3.04362640563215,0.535198615279403,-5.68691009045905,1.29358515948865e-08,1.26442110833681e-07
HMMR,949.621658430736,2.01475081439148,0.241625722342433,8.33831263848708,7.53581153711373e-17,3.26472822872946e-15
HMX1,6.55080255129525,3.71564833323157,1.27839059098057,2.90650475640747,0.00365491342307598,0.00966544772044801
HMX2,8.41664743409951,4.77704019515807,0.850514988323541,5.61664433988888,1.94701610901494e-08,1.82979947450947e-07
HNF1A-AS1,5.41639475075797,3.47496977578201,0.796968695712711,4.36023371366478,1.29923602065255e-05,6.70396122418531e-05
HNF4A,33.3981566865087,2.52902828966295,0.578323257097387,4.3730357695732,1.22530638426844e-05,6.35647373638488e-05
HNRNPA1P33,8.24057970880381,2.10688924532474,0.496429869740314,4.24408234425312,2.19489749619422e-05,0.000106753581552409
